etID  | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk {GOLD} | Old North Tosk {GOLD} | Output {GOLD}
902    | #sˌɑlwˈɑːnioː# | *#sˌɑlwˈɒːnjo# | *#sˌɑlwˈoɲo# | *#sˌalbˈoɲo# | *#ʃˌɐlbˈɔ̃ɲɔ# | *#ʃˌɐlbˈɔ̃ɲ# | *#ʃˌəlbˈɔ̃ɲ# {GOLD: >*} | *#ʃˌəlbˈɔ̃ɲ# {GOLD: >*} | *#ʃəlbˈɔɲ# {GOLD: >*} | *#ʃəlbˈɔj# {GOLD: #ʃəlbˈɔj#}
903    | #sˌɑlwˈɑːntiɑ# | *#sˌɑlwˈɑːntjɑ# | *#sˌɑlwˈɑt͡ʃjɑ# | *#sˌelbˈat͡ʃa# | *#ʃˌeːlbˈasa# | *#ʃˌɛːlbˈaːsə# | *#ʃˌɛːlbˈaːsə# {GOLD: >*} | *#ʃˌɛːlbˈaːsə# {GOLD: >*} | *#ʃˌɛlbˈasə# {GOLD: >*} | *#ʃɛlbˈasə# {GOLD: #ʃəlbˈɛsə#}
904    | #sˌɑlwiˈellɑ# | *#sˌɑlwjˈɛllɑ# | *#sˌɑlwjˈɛlːɑ# | *#sˌelbˈɛlːa# | *#ʃˌeːlbˈɛlːa# | *#ʃˌɛːlbˈɛːlːə# | *#ʃˌɛːlbˈɛːlːə# {GOLD: >*} | *#ʃˌɛːlbˈɛːlːə# {GOLD: >*} | *#ʃˌɛlbˈɛlə# {GOLD: >*} | *#ʃɛlbˈɛlə# {GOLD: #ʃɛɾbˈɛlə#}
905    | #sˌɑːnˈɑːnioː# | *#sˌɑːnˈɒːnjo# | *#sˌɑnˈoɲo# | *#sˌanˈoɲo# | *#ʃˌãɾ̃ˈɔ̃ɲɔ# | *#ʃˌãɾ̃ˈɔ̃ɲ# | *#ʃˌãɾ̃ˈɔ̃ɲ# {GOLD: >*} | *#ʃˌə̃ɾ̃ˈɔ̃ɲ# {GOLD: >*} | *#ʃəɾˈɔɲ# {GOLD: >*} | *#ʃəɾˈɔj# {GOLD: #ʃəɾˈɔj#}
906    | #sˌɑːnitˈɑːtem# | *#sˌɑːnɪtˈɑːtɛ# | *#sˌɑntˈɑtɛ# | *#sˌantˈetɪ# | *#ʃˌãntˈetɪ# | *#ʃˌãndˈɛt# | *#ʃˌãndˈɛt# {GOLD: >*} | *#ʃˌə̃ndˈɛt# {GOLD: >*} | *#ʃəndˈɛt# {GOLD: >*} | *#ʃəndˈɛt# {GOLD: #ʃəndˈɛt#}
907    | ... | ... | ... | *#sˌɑ̃ɾ̃ɪtˈɔsu# | *#ʃˌɑ̃ɾ̃ɪtˈɔʃu# | *#ʃˌɑ̃ɾ̃dˈɔːʃ# | *#ʃˌãndˈɔːʃ# {GOLD: #ʃəntˈɔʃ#} | *#ʃˌə̃ndˈɔːʃ# {GOLD: >*} | *#ʃəndˈɔʃ# {GOLD: >*} | *#ʃəndˈɔʃ# {GOLD: #ʃəndˈɔʃ#}
908    | #sˌɑnɡwiniˈɑːtɑ# | *#sˌɑnɡwɪnjˈɑːtɑ# | *#sˌɑnɡweɲˈɑtɑ# | *#sˌanɟɪɲˈata# | *#ʃˌãnɟɲˈata# | *#ʃˌãnɟɲˈatə# | *#ʃˌãɲɟˈatə# {GOLD: >*} | *#ʃˌə̃ɲɟˈatə# {GOLD: >*} | *#ʃəɲɟˈatə# {GOLD: >*} | *#ʃəɲɟˈatə# {GOLD: #ʃəɲɟˈɛtə#}
909    | #sˌɑnɡʷisˈunɡiɑ# | *#sˌɑnɡʷɪsˈʊnɡjɑ# | *#sˌɑɲesˈuɲjɑ# | *#sˌaɲɪsˈuɲa# | *#ʃˌãɲɪʃˈũɲa# | *#ʃˌãɲəʃˈũɲə# | *#ʃˌãɲəʃˈũɲə# {GOLD: #ʃn̩ɡʃˈũɲə#} | *#ʃˌə̃ɲt͡ʃˈũɲə# {GOLD: >*} | *#ʃəɲt͡ʃˈuɲə# {GOLD: >*} | *#ʃəɲt͡ʃˈuɲə# {GOLD: #ʃuʃˈuɲə#}
910    | ... | ... | *#sˌɑnktɑtrintˈɑte# | *#sˌantatrɪntˈetɪ# | *#ʃˌãntətɾə̃ntˈetɪ# | *#ʃˌãndərːtˈɛt# | *#ʃˌãndɾ̩tˈɛt# {GOLD: #ʃˌɛntətəɾˌitˈæt#} | *#ʃˌə̃ndɾ̩tˈɛt# {GOLD: >*} | *#ʃəndɾ̩tˈɛt# {GOLD: >*} | *#ʃəndəɾtˈɛt# {GOLD: #ʃəndəɾtˈɛt#}
911    | #sˈɑːnktum# | *#sˈɑːnktʊ# | *#sˈɑɲtu# | *#sˈaɲtu# | *#ʃˈãɲtu# | *#ʃˈãɲt# | *#ʃˈãɲt# {GOLD: #ʃˈɛ̃ɲt#} | *#ʃˈɛ̃ɲt# {GOLD: >*} | *#ʃˈɛɲt# {GOLD: >*} | *#ʃˈɛɲt# {GOLD: #ʃˈɛɲt#}
912    | ... | ... | *#sˌɑnktumˌixɑˈilo# | *#sˌantumˌixaˈilo# | *#ʃˌãntmɪxəˈilɔ# | *#ʃˌãndməxˈiːlˠ# | *#ʃˌãmːəxˈiːlˠ# {GOLD: >*} | *#ʃˌə̃məhˈiːlˠ# {GOLD: >*} | *#ʃəməhˈilˠ# {GOLD: >*} | *#ʃəməhˈilˠ# {GOLD: #ʃəməhˈilˠ#}
913    | ... | ... | ... | *#sˌaːntuˌandrˈeːaː# | *#ʃˌãːntəˌãndɾˈeːaː# | *#ʃˌãːndˌãndɾˈɛː# | *#ʃˌãːndˌãndɾˈɛː# {GOLD: >*} | *#ʃˌãːndˌə̃ndɾˈɛː# {GOLD: >*} | *#ʃˌandəndɾˈɛ# {GOLD: >*} | *#ʃandəndɾˈɛ# {GOLD: #ʃənəndɾˈɛ#}
914    | ... | ... | *#sˌɑnktuˌɑndrˈejɑ# | *#sˌantuˌandrˈeja# | *#ʃˌãntəˌãndɾˈeja# | *#ʃˌãndˌãndɾˈɛː# | *#ʃˌãndˌãndɾˈɛː# {GOLD: >*} | *#ʃˌə̃ndˌə̃ndɾˈɛː# {GOLD: >*} | *#ʃəndəndɾˈɛ# {GOLD: >*} | *#ʃəndəndɾˈɛ# {GOLD: #ʃəndɾˈɛ#}
915    | ... | ... | *#sˌɑnktujˈɑkoβo# | *#sˌantujˈakoo# | *#ʃˌãntəjˈakɔɔ# | *#ʃˌãndəjˈakɔ# | *#ʃˌãndəjˈaka# {GOLD: >*} | *#ʃˌə̃ndəjˈaka# {GOLD: >*} | *#ʃəndəjˈakə# {GOLD: >*} | *#ʃəndəjˈakə# {GOLD: #ʃijˈak#}
916    | ... | ... | *#kˌɑliksˈɑɲtu# | *#kˌalɪksˈaɲtu# | *#kˌalɪkʃˈãɲtu# | *#kˌaləʃˈãɲt# | *#kˌaləʃˈãɲt# {GOLD: >*} | *#kˌalʃˈɛ̃ɲt# {GOLD: >*} | *#kˌalʃˈɛɲt# {GOLD: >*} | *#kalʃˈɛɲt# {GOLD: #kəlʃˈɛɲt#}
917    | ... | ... | *#sˌɑnktudˌimˈitriu# | *#sˌantuðˌimˈitrɪu# | *#ʃˌãntəðɪ̃mˈitɾɪu# | *#ʃˌãndəmˈitɾə# | *#ʃˌãndəmˈitɾ̩# {GOLD: >*} | *#ʃˌə̃ndəmˈitɾ̩# {GOLD: >*} | *#ʃəndəmˈitɾ̩# {GOLD: >*} | *#ʃəndəmˈitəɾ# {GOLD: #ʃəmˈitəɾ#}
918    | ... | ... | *#sˌɑnktunˌikˈoloː# | *#sˌantunˌikˈoloː# | *#ʃˌãntnɪkˈɔlɔː# | *#ʃˌãndnɡˈuo̯lˠ# | *#ʃˌãŋːɡˈuo̯lˠ# {GOLD: >*} | *#ʃˌə̃ŋɡˈua̯lˠ# {GOLD: >*} | *#ʃəŋɡˈua̯lˠ# {GOLD: >*} | *#ʃəŋɡˈua̯lˠ# {GOLD: #ʃənkˈɔlˠ#}
919    | #sˌɑppˈɑːnioː# | *#sˌɑppˈɒːnjo# | *#sˌɑppˈoɲo# | *#sˌappˈoɲo# | *#ʃˌapˈɔ̃ɲɔ# | *#ʃˌapˈɔ̃ɲ# | *#ʃˌapˈɔ̃ɲ# {GOLD: >*} | *#ʃˌapˈɔ̃ɲ# {GOLD: >*} | *#ʃˌapˈɔɲ# {GOLD: >*} | *#ʃapˈɔj# {GOLD: #ʃapˈɔj#}
920    | #sˈɑpum# | *#sˈɑpʊ# | *#sˈɑpu# | *#sˈapu# | *#ʃˈapu# | *#ʃˈap# | *#ʃˈap# {GOLD: >*} | *#ʃˈap# {GOLD: >*} | *#ʃˈap# {GOLD: >*} | *#ʃˈap# {GOLD: #ʃˈap#}
921    | #sˈɑrikɑm# | *#sˈɑrɪkɑ# | *#sˈɑrkɑ# | *#sˈarka# | *#ʃˈaɾka# | *#ʃˈaːɾkə# | *#ʃˈaːɾkə# {GOLD: >*} | *#ʃˈaːɾkə# {GOLD: >*} | *#ʃˈaɾkə# {GOLD: >*} | *#ʃˈaɾkə# {GOLD: #ʃˈaɾkə#}
922    | #sˌɑrkinˈɑːrium# | *#sˌɑrkɪnˈɒːrʊ# | *#sˌɑrkenˈoru# | *#sˌercɪɾ̃ˈoru# | *#ʃəɾcɪ̃ɾ̃ˈɔɾu# | *#ʃəɾcə̃ɾ̃ˈuo̯ɾ# | *#ʃɾ̩cə̃ɾ̃ˈuo̯ɾ# {GOLD: #ʃɛlcəɾ̃ˈuo̯ɾ#} | *#ʃɾ̩cə̃ɾ̃ˈua̯ɾ# {GOLD: >*} | *#ʃɾ̩cəɾˈua̯ɾ# {GOLD: #ʃˌɛlcəɾˈua̯ɾ#} | *#ʃəɾcəɾˈɔɾ# {GOLD: #ʃɛlcəɾˈɔɾ#}
923    | #sˌɑrmˈentum# | *#sˌɑrmˈɛntʊ# | *#sˌɑrmˈɛntu# | *#sˌermˈɛntu# | *#ʃɪɾmˈɛ̃ntu# | *#ʃəɾmˈɛ̃nd# | *#ʃɾ̩mˈɛ̃nd# {GOLD: #ʃəɾmˈɛ̃nt#} | *#ʃɾ̩mˈɛ̃nd# {GOLD: >*} | *#ʃɾ̩mˈɛnd# {GOLD: >*} | *#ʃəɾmˈɛnd# {GOLD: #ʃəɾmˈɛnd#}
924    | #sˌɑtˈurnitɑ# | *#sˌɑtˈʊrnɪtɑ# | *#sˌɑtˈurnetɑ# | *#sˌatˈurnɪta# | *#ʃətˈuɾnɪta# | *#ʃətˈuːrːɐtə# | *#ʃətˈuːɾtə# {GOLD: #ʃətˈũndə#} | *#ʃətˈuːɾtə# {GOLD: >*} | *#ʃətˈuɾtə# {GOLD: >*} | *#ʃətˈuɾtə# {GOLD: #ʃtˈunə#}
925    | #sˌekrˈeːtum# | *#sˌɛkrˈeːtʊ# | *#sˌɛkrˈetu# | *#sˌɛkrˈetu# | *#ʃɪkɾˈetu# | *#ʃkɾˈɛt# | *#ʃkɾˈɛt# {GOLD: >*} | *#ʃkɾˈɛt# {GOLD: >*} | *#ʃkɾˈɛt# {GOLD: >*} | *#ʃkɾˈɛt# {GOLD: #ʃkɾˈɛt#}
926    | #sˌekwˈɑːnioː# | *#sˌɛkwˈɒːnjo# | *#sˌɛkwˈoɲo# | *#sˌɛkˈoɲo# | *#ʃɪkˈɔ̃ɲɔ# | *#ʃəkˈɔ̃ɲ# | *#ʃəkˈɔ̃ɲ# {GOLD: >*} | *#ʃəkˈɔ̃ɲ# {GOLD: >*} | *#ʃəkˈɔɲ# {GOLD: >*} | *#ʃəkˈɔj# {GOLD: #ʃikˈɔj#}
927    | #sˈellɑ# | *#sˈɛllɑ# | *#sˈɛlːɑ# | *#sˈɛlːa# | *#ʃˈɛlːa# | *#ʃˈɑːlːə# | *#ʃˈaːlːə# {GOLD: >*} | *#ʃˈaːlːə# {GOLD: >*} | *#ʃˈalə# {GOLD: >*} | *#ʃˈalə# {GOLD: #ʃˈalə#}
928    | #sˈentiɑ# | *#sˈɛntjɑ# | *#sˈɛt͡ʃjɑ# | *#sˈit͡ʃa# | *#ʃˈɛsa# | *#ʃˈɛːsə# | *#ʃˈɛːsə# {GOLD: >*} | *#ʃˈɛːsə# {GOLD: >*} | *#ʃˈɛsə# {GOLD: >*} | *#ʃˈɛsə# {GOLD: #ʃˈisə#}
929    | #sˈerrɑ# | *#sˈɛrrɑ# | *#sˈɛrrɑ# | *#sˈɛrra# | *#ʃˈɛɾɾa# | *#ʃˈɑːrːə# | *#ʃˈaːrə# {GOLD: >*} | *#ʃˈaːrə# {GOLD: >*} | *#ʃˈarə# {GOLD: >*} | *#ʃˈarə# {GOLD: #ʃˈarə#}
930    | #sˌertˈɑːnioː# | *#sˌɛrtˈɒːnjo# | *#sˌɛrtˈoɲo# | *#sˌɛrtˈoɲo# | *#ʃɪɾtˈɔ̃ɲɔ# | *#ʃəɾtˈɔ̃ɲ# | *#ʃɾ̩tˈɔ̃ɲ# {GOLD: >*} | *#ʃɾ̩tˈɔ̃ɲ# {GOLD: >*} | *#ʃɾ̩tˈɔɲ# {GOLD: >*} | *#ʃəɾtˈɔj# {GOLD: #ʃaɾtˈɔj#}
931    | #sˌerwˈinioː# | *#sˌɛrwˈɪnjo# | *#sˌɛrwˈeɲo# | *#sˌɛrbˈeɲo# | *#ʃəɾbˈẽɲɔ# | *#ʃəɾbˈɛ̃ɲ# | *#ʃɾ̩bˈɛ̃ɲ# {GOLD: #ʃr̩bˈɛj#} | *#ʃɾ̩bˈɛ̃ɲ# {GOLD: >*} | *#ʃɾ̩bˈɛɲ# {GOLD: >*} | *#ʃəɾbˈɛj# {GOLD: #ʃəɾbˈɛj#}
932    | #sˌerwˈitium# | *#sˌɛrwˈɪtjʊ# | *#sˌɛrwˈet͡ʃju# | *#sˌɛrbˈet͡ʃu# | *#ʃəɾbˈesu# | *#ʃəɾbˈɛːs# | *#ʃɾ̩bˈɛːs# {GOLD: #ʃɾ̩bˈɛs#} | *#ʃɾ̩bˈɛːs# {GOLD: >*} | *#ʃɾ̩bˈɛs# {GOLD: >*} | *#ʃəɾbˈɛs# {GOLD: #ʃəɾbˈɛs#}
933    | #sˌerwiːtˈoːrem# | *#sˌɛrwitˈoːrɛ# | *#sˌɛrwitˈorɛ# | *#sˌɛrbɪtˈorɪ# | *#ʃəɾbɪtˈɔɾɪ# | *#ʃəɾbətˈuo̯ɾ# | *#ʃɾ̩bətˈuo̯ɾ# {GOLD: #ʃɛɾbətˈuo̯ɾ#} | *#ʃɾ̩bətˈua̯ɾ# {GOLD: >*} | *#ʃɾ̩bətˈua̯ɾ# {GOLD: >*} | *#ʃəɾbətˈɔɾ# {GOLD: #ʃəɾbətˈɔɾ#}
934    | #sˌerwiːtˈuːrɑm# | *#sˌɛrwitˈuːrɑ# | *#sˌɛrwitˈyrɑ# | *#sˌɛrbɪtˈyra# | *#ʃəɾbɪtˈyɾa# | *#ʃəɾbətˈyːɾə# | *#ʃɾ̩bətˈyːɾə# {GOLD: #ʃɾ̩bətˈyɾə#} | *#ʃɾ̩bətˈyːɾə# {GOLD: >*} | *#ʃɾ̩bətˈyɾə# {GOLD: >*} | *#ʃəɾbətˈyɾə# {GOLD: #ʃəɾbətˈyɾə#}
935    | #sˈessum# | *#sˈɛssʊ# | *#sˈɛssu# | *#sˈɛssu# | *#ʃˈɛːʃu# | *#ʃˈie̯ʃ# | *#ʃˈɛʃ# {GOLD: >*} | *#ʃˈɛʃ# {GOLD: >*} | *#ʃˈɛʃ# {GOLD: >*} | *#ʃˈɛʃ# {GOLD: #ʃˈɛʃ#}
936    | #sˌiɡnˈɑːnioː# | *#sˌɪŋnˈɒːnjo# | *#sˌeŋnˈoɲo# | *#sˌeŋnˈoɲo# | *#ʃɪ̃ŋnˈɔ̃ɲɔ# | *#ʃə̃nːˈɔ̃ɲ# | *#ʃə̃nːˈɔ̃ɲ# {GOLD: >*} | *#ʃə̃nˈɔ̃ɲ# {GOLD: >*} | *#ʃənˈɔɲ# {GOLD: >*} | *#ʃənˈɔj# {GOLD: #ʃənˈɔj#}
937    | #sˈiɡnɑ# | *#sˈɪŋnɑ# | *#sˈeŋnɑ# | *#sˈeŋna# | *#ʃˈẽŋna# | *#ʃˈɛ̃nːə# | *#ʃˈɛ̃nːə# {GOLD: #ʃˈɛ̃ɲə#} | *#ʃˈɛ̃nə# {GOLD: >*} | *#ʃˈɛnə# {GOLD: >*} | *#ʃˈɛnə# {GOLD: #ʃˈɛɲə#}
938    | #sˈiɡnum# | *#sˈɪŋnʊ# | *#sˈeŋnu# | *#sˈeŋnu# | *#ʃˈẽŋnu# | *#ʃˈɛ̃ŋ# | *#ʃˈɛ̃ŋɡ# {GOLD: >*} | *#ʃˈɛ̃ŋɡ# {GOLD: >*} | *#ʃˈɛŋɡ# {GOLD: >*} | *#ʃˈɛŋɡ# {GOLD: #ʃˈɛŋɡ#}
939    | #sˈiːk# | *#sˈik# | *#sˈik# | *#sˈik# | *#ʃˈik# | *#ʃˈik# | *#ʃˈik# {GOLD: >*} | *#ʃˈik# {GOLD: >*} | *#ʃˈik# {GOLD: >*} | *#ʃˈik# {GOLD: #ʃˈi#}
940    | #sˈiklɑ# | *#sˈɪklɑ# | *#sˈeklɑ# | *#sˈekla# | *#ʃˈekla# | *#ʃˈɛklə# | *#ʃˈɛkl̩# {GOLD: #ʃˈɛkʎə#} | *#ʃˈɛkl̩# {GOLD: >*} | *#ʃˈɛkl̩# {GOLD: >*} | *#ʃˈɛkəl# {GOLD: #ʃˈɛcə#}
941    | #sˈikulɑ# | *#sˈɪkʊlɑ# | *#sˈikulɑ# | *#sˈikula# | *#ʃˈikula# | *#ʃˈikulˠ# | *#ʃˈikulˠ# {GOLD: >*} | *#ʃˈikulˠ# {GOLD: >*} | *#ʃˈikulˠ# {GOLD: >*} | *#ʃˈikulˠ# {GOLD: #ʃˈikəlˠ#}
942    | #sˌimilˈɑːnioː# | *#sˌɪmɪlˈɒːnjo# | *#sˌemelˈojɲo# | *#sˌemɪlˈojɲo# | *#ʃɪ̃məlˈɔj̃ɲɔ# | *#ʃə̃mbəlˠˈɛ̃ɲ# | *#ʃə̃mbəlˠˈɛ̃ɲ# {GOLD: >*} | *#ʃə̃mbəlˠˈɛ̃ɲ# {GOLD: >*} | *#ʃəmbəlˠˈɛɲ# {GOLD: >*} | *#ʃəmbəlˠˈɛj# {GOLD: #ʃəmbəlˠˈɛj#}
943    | #sˌimilɑtˈuːrɑ# | *#sˌɪmɪlɑtˈuːrɑ# | *#sˌemelɑtˈyrɑ# | *#sˌemɪlatˈyra# | *#ʃɪ̃mələtˈyɾa# | *#ʃə̃mbəlˠətˈyːɾə# | *#ʃə̃mb?0tˈyːɾə# {GOLD: >*} | *#ʃə̃mb?0tˈyːɾə# {GOLD: >*} | *#ʃəmb?0tˈyɾə# {GOLD: >*} | *#ʃəmbəlˠtˈyɾə# {GOLD: #ʃəmbəlˠtˈyɾə#}
944    | #sˈiːnum# | *#sˈinʊ# | *#sˈinu# | *#sˈinu# | *#ʃˈĩnu# | *#ʃˈĩː# | *#ʃˈĩː# {GOLD: #ʃˈĩː#} | *#ʃˈĩː# {GOLD: >*} | *#ʃˈi# {GOLD: >*} | *#ʃˈi# {GOLD: #ʃˈi#}
945    | #sˈirpum# | *#sˈɪrpʊ# | *#sˈerpu# | *#sˈerpu# | *#ʃˈeɾpu# | *#ʃˈɛːɾp# | *#ʃˈɛːɾp# {GOLD: >*} | *#ʃˈɛːɾp# {GOLD: >*} | *#ʃˈɛɾp# {GOLD: >*} | *#ʃˈɛɾp# {GOLD: #ʃˈɛɾp#}
946    | #sˈitɑ# | *#sˈɪtɑ# | *#sˈitɑ# | *#sˈita# | *#ʃˈita# | *#ʃˈitə# | *#ʃˈitə# {GOLD: >*} | *#ʃˈitə# {GOLD: >*} | *#ʃˈitə# {GOLD: >*} | *#ʃˈitə# {GOLD: #ʃˈitə#}
947    | #skˈɑbiem# | *#skˈɑbjɛ# | *#skˈɑbjɛ# | *#zɡˈebjɛ# | *#zɟˈebjɛ# | *#zɟˈɛbɛ# | *#zɟˈɛbɛ# {GOLD: >*} | *#zɟˈɛbɛ# {GOLD: >*} | *#zɟˈɛbɛ# {GOLD: >*} | *#zɟˈɛbɛ# {GOLD: #zɟˈɛbɛ#}
948    | #skˈɑːlɑː# | *#skˈɑːlɑː# | *#skˈɑlɑ# | *#skˈala# | *#ʃkˈala# | *#ʃkˈaːlˠə# | *#ʃkˈaːlˠə# {GOLD: >*} | *#ʃkˈaːlˠə# {GOLD: >*} | *#ʃkˈalˠə# {GOLD: >*} | *#ʃkˈalˠə# {GOLD: #ʃkˈalˠə#}
949    | #skˈɑmnum# | *#skˈɑmnʊ# | *#skˈɑmnu# | *#skˈamnu# | *#ʃkˈãmnu# | *#ʃkˈãm# | *#ʃkˈam# {GOLD: #ʃkˈɑ̃mb#} | *#ʃkˈam# {GOLD: >*} | *#ʃkˈam# {GOLD: >*} | *#ʃkˈam# {GOLD: #ʃkˈəmb#}
950    | #skˌɑmpˈiːnum# | *#skˌɑmpˈinʊ# | *#skˌɑmpˈinu# | *#skˌampˈinu# | *#ʃkˌãmpˈĩnu# | *#ʃkˌãmbˈĩːn# | *#ʃkˌãmbˈĩːn# {GOLD: #ʃk̩mbˈĩː#} | *#ʃkˌə̃mbˈĩː# {GOLD: >*} | *#ʃkəmbˈi# {GOLD: >*} | *#ʃkəmbˈi# {GOLD: #ʃkəmbˈi#}
951    | #skˈɑndulum# | *#skˈɑndʊlʊ# | *#skˈɑndulu# | *#skˈandulu# | *#ʃkˈãndulu# | *#ʃkˈãndulˠ# | *#ʃkˈandulˠ# {GOLD: >*} | *#ʃkˈandulˠ# {GOLD: >*} | *#ʃkˈandulˠ# {GOLD: >*} | *#ʃkˈandulˠ# {GOLD: #ʃkˈandulˠ#}
952    | ... | ... | ... | ... | *#ʃcjˈɛ̃nt͡sa# | *#ʃcjˈɛ̃nd͡zə# | *#ʃcˈɛ̃nd͡zə# {GOLD: >*} | *#ʃcˈɛ̃nd͡zə# {GOLD: >*} | *#ʃcˈɛnd͡zə# {GOLD: >*} | *#ʃcˈɛnd͡zə# {GOLD: #ʃkˈɛnt͡sə#}
953    | #skˌintˈiliɑ# | *#skˌɪntˈɪljɑ# | *#skˌentˈiʎɑ# | *#scˌentˈiʎa# | *#ʃcˌẽntˈiʎa# | *#ʃcˌɛ̃ndˈiːʎə# | *#ʃcˌɛ̃ndˈiːʎə# {GOLD: #ʃkn̩dˈiʎə#} | *#ʃcˌɛ̃ndˈiːʎə# {GOLD: >*} | *#ʃcˌɛndˈijə# {GOLD: >*} | *#ʃcɛndˈijə# {GOLD: #ʃkəndˈijə#}
954    | ... | ... | *#slˈɑwu# | *#slˈawu# | *#ʃlˈaːu# | *#ʃlˈaː# | *#ʃkʎˈaː# {GOLD: #ʃkʎˈaː#} | *#ʃkʎˈaː# {GOLD: >*} | *#ʃcˈa# {GOLD: >*} | *#ʃcˈa# {GOLD: #ʃcˈa#}
955    | ... | ... | *#slˈewi# | *#slˈewi# | *#ʃlˈeːi# | *#ʃlˈɛː# | *#ʃkʎˈɛː# {GOLD: #ʃkʎˈɛː#} | *#ʃkʎˈɛː# {GOLD: >*} | *#ʃcˈɛ# {GOLD: >*} | *#ʃcˈɛ# {GOLD: #ʃcˈɛ#}
956    | #ˌeksklˈoppum# | *#ˌɛsklˈɔppʊ# | *#ˌɛsklˈoppu# | *#sklˈoppu# | *#ʃklˈɔpu# | *#ʃklˈɔp# | *#ʃkʎˈɔp# {GOLD: >*} | *#ʃkʎˈɔp# {GOLD: >*} | *#ʃcˈɔp# {GOLD: >*} | *#ʃcˈɔp# {GOLD: #ʃcˈɛp#}
957    | #sklˈoːpum# | *#sklˈoːpʊ# | *#sklˈøpu# | *#sklˈøpu# | *#ʃklˈœpu# | *#ʃklˈɛp# | *#ʃkʎˈɛp# {GOLD: >*} | *#ʃkʎˈɛp# {GOLD: >*} | *#ʃcˈɛp# {GOLD: >*} | *#ʃcˈɛp# {GOLD: #ʃcˈɛp#}
958    | #skˈodrɑ# | *#skˈɔdrɑ# | *#skˈodrɑ# | *#skˈodra# | *#ʃkˈɔdɾa# | *#ʃkˈɔdɾə# | *#ʃkˈɔdɾ̩# {GOLD: #ʃkˈɔdɾ̩#} | *#ʃkˈɔdɾ̩# {GOLD: >*} | *#ʃkˈɔdɾ̩# {GOLD: >*} | *#ʃkˈɔdəɾ# {GOLD: #ʃkˈɔdəɾ#}
959    | #skʰˈolɑ# | *#skʰˈɔlɑ# | *#skˈolɑ# | *#skˈola# | *#ʃkˈɔla# | *#ʃkˈɔːlˠə# | *#ʃkˈɔːlˠə# {GOLD: >*} | *#ʃkˈɔːlˠə# {GOLD: #ʃkˈɔlˠə#} | *#ʃkˈɔlˠə# {GOLD: >*} | *#ʃkˈɔlˠə# {GOLD: #ʃkˈɔlˠə#}
960    | #skˈoːpɑ# | *#skˈoːpɑ# | *#skˈøpɑ# | *#skˈøpa# | *#ʃcˈœpa# | *#ʃcˈɛpə# | *#ʃcˈɛpə# {GOLD: >*} | *#ʃcˈɛpə# {GOLD: >*} | *#ʃcˈɛpə# {GOLD: >*} | *#ʃcˈɛpə# {GOLD: #ʃcˈɔpə#}
961    | ... | ... | ... | *#skˌɔpˈetu# | *#ʃkˌɔːpˈetu# | *#ʃkˌɔːpˈɛt# | *#ʃkˌɔːpˈɛt# {GOLD: >*} | *#ʃkˌɔːpˈɛt# {GOLD: >*} | *#ʃkˌɔpˈɛt# {GOLD: >*} | *#ʃkɔpˈɛt# {GOLD: #ʃkɔpˈɛt#}
962    | #skˈoːriɑ# | *#skˈoːrjɑ# | *#skˈørjɑ# | *#zɡˈyra# | *#zɟˈyɾa# | *#zɟˈyːɾə# | *#zɟˈyːɾə# {GOLD: >*} | *#zɟˈyːɾə# {GOLD: >*} | *#zɟˈyɾə# {GOLD: >*} | *#zɟˈyɾə# {GOLD: #zɟˈyɾə#}
963    | #skˈorteɑ# | *#skˈɔrtjɑ# | *#skˈort͡ʃjɑ# | *#skˈort͡ʃa# | *#ʃkˈɔɾsa# | *#ʃkˈɔːɾsə# | *#ʃkˈɔːɾsə# {GOLD: >*} | *#ʃkˈɔːɾsə# {GOLD: >*} | *#ʃkˈɔɾsə# {GOLD: >*} | *#ʃkˈɔɾsə# {GOLD: #ʃkˈɔɾsə#}
964    | #skrˌiːbˈonioː# | *#skrˌibˈɔnjo# | *#skrˈiβoɲo# | *#skrˈiwoɲo# | *#ʃkɾˈuə̯̃ɲɔ# | *#ʃkɾˈuõ̯ɲ# | *#ʃkɾˈuõ̯ɲ# {GOLD: #ʃkɾˈuo̯j#} | *#ʃkɾˈuã̯ɲ# {GOLD: >*} | *#ʃkɾˈua̯ɲ# {GOLD: >*} | *#ʃkɾˈua̯j# {GOLD: #ʃkɾˈua̯j#}
965    | #skˈulkɑm# | *#skˈʊlkɑ# | *#skˈulkɑ# | *#skˈulka# | *#ʃkˈulka# | *#ʃkˈuːlkə# | *#ʃkˈuːlkə# {GOLD: #ʃkˈuʎkə#} | *#ʃkˈuːlkə# {GOLD: >*} | *#ʃkˈulkə# {GOLD: >*} | *#ʃkˈulkə# {GOLD: #ʃkˈulkə#}
966    | #skˈumɑ# | *#skˈʊmɑ# | *#skˈumɑ# | *#skˈuma# | *#ʃkˈũma# | *#ʃkˈũmə# | *#ʃkˈũmə# {GOLD: >*} | *#ʃkˈũmə# {GOLD: >*} | *#ʃkˈumə# {GOLD: >*} | *#ʃkˈumə# {GOLD: #ʃkˈumə#}
