etID  | Proto-Indo-European | Proto-Balkan-Indo-European | Archaic Proto-Albanian | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk {GOLD} | Old North Tosk {GOLD} | Output {GOLD}
1322   | ... | ... | #pʰˌɑlˈɑnɡon# | *#pʰɐlˈɑnɡon# | *#pʰɐlˈɑŋɡʊ# | *#pɐlˈɑŋɡu# | *#pɐlˈaŋɡu# | *#pəlˈãŋɡu# | *#pəlˠˈɛ̃ŋɡə# | *#pəlˠˈɛ̃ŋɡ# {GOLD: >*} | *#pəlˠˈɛ̃ɲ̈ɡ# {GOLD: >*} | *#pəlˠˈɛɲ̈ɡ# {GOLD: >*} | *#pəlˠˈɛŋɡ# {GOLD: #plˈɛŋɡ#}
1323   | ... | ... | ... | ... | ... | ... | #pˌɛlˈɛnʊkɑ# | *#pɪlˈɛ̃nkɑ# | *#pəlˈɛ̃nɡɑ# | *#pəlˈɛ̃ŋɡə# {GOLD: >*} | *#pəlˈɛ̃ɲ̈ɡə# {GOLD: >*} | *#plˈɛɲ̈ɡə# {GOLD: >*} | *#plˈɛŋɡə# {GOLD: #plˈɛŋɡə#}
1324   | ... | ... | #pʰˌɑlˈɑnɡɑ# | *#pʰɐlˈɑnɡɑ# | *#pʰɐlˈɑŋɡɑ# | *#pɐlˈɑŋɡɑ# | *#pɐlˈaŋɡa# | *#pəlˈãŋɡa# | *#pəlˠˈɛ̃ŋɡa# | *#pəlˠˈɛ̃ŋɡə# {GOLD: >*} | *#pəlˠˈɛ̃ɲ̈ɡə# {GOLD: >*} | *#pəlˠˈɛɲ̈ɡə# {GOLD: >*} | *#pəlˠˈɛŋɡə# {GOLD: #plˈɛŋɡə#}
1325   | ... | ... | ... | #plˈoːpum# | *#plˈoːpʊ# | *#plˈøpu# | *#plˈøpu# | *#plˈœpu# | *#plˈɛpə# | *#plˈɛp# {GOLD: >*} | *#plˈɛp# {GOLD: >*} | *#plˈɛp# {GOLD: >*} | *#plˈɛp# {GOLD: #plˈɛp#}
1326   | ... | ... | ... | #plˈiktium# | *#plˈikt͡ʃjʊ# | *#plˈiçt͡ʃju# | *#plˈijt͡ʃu# | *#plˈicu# | *#plˈicə# | *#plˈic# {GOLD: >*} | *#plˈic# {GOLD: >*} | *#plˈic# {GOLD: >*} | *#plˈic# {GOLD: #plˈic#}
1327   | ... | ... | ... | ... | ... | ... | ... | #pʎˈuskɑ# | *#plˈyːskɑ# | *#plˈyːskə# {GOLD: >*} | *#plˈyːskə# {GOLD: >*} | *#plˈyskə# {GOLD: >*} | *#plˈyskə# {GOLD: #plˈyskə#}
1328   | ... | ... | ... | ... | ... | ... | ... | #plˈɔːri# | *#plˈuo̯rə# | *#plˈuo̯ɾ# {GOLD: >*} | *#plˈua̯ɾ# {GOLD: >*} | *#plˈua̯ɾ# {GOLD: >*} | *#plˈua̯ɾ# {GOLD: #plˈua̯ɾ#}
1329   | ... | ... | ... | #plˈumbum# | *#plˈʊmbʊ# | *#plˈumbu# | *#plˈumbu# | *#plˈũmbu# | *#plˈũmbə# | *#plˈũmb# {GOLD: #plˈũmb#} | *#plˈũmb# {GOLD: >*} | *#plˈumb# {GOLD: >*} | *#plˈumb# {GOLD: #plˈumb#}
1330   | ... | ... | ... | ... | ... | ... | #prˈɒxɪ# | *#pɾˈɑxɪ# | *#pɾˈɑxə# | *#pɾˈax# {GOLD: >*} | *#pɾˈah# {GOLD: >*} | *#pɾˈah# {GOLD: >*} | *#pɾˈah# {GOLD: #pɾˈaf#}
1331   | ... | ... | ... | #prˌiːmɑwˈeːrɑm# | *#prˌimɑwˈeːrɑ# | *#prˌimɑvˈerɑ# | *#prˌimavˈera# | *#pɾə̃məvˈeɾa# | *#pɾə̃məvˈɛːɾa# | *#pɾə̃məvˈɛːɾə# {GOLD: #pɾˌãmvˈɛɾə#} | *#pɾə̃mvˈɛːɾə# {GOLD: >*} | *#pɾəmvˈɛɾə# {GOLD: >*} | *#pɾəmvˈɛɾə# {GOLD: #pɾəmvˈɛɾə#}
1332   | ... | ... | ... | #prˌoːmˌittˈonioː# | *#prˌeːmːˌɪttˈɒnju# | *#prˌemːˌettˈoɲu# | *#prˌemːˌettˈoɲu# | *#pɾə̃mːˌeːtˈɔ̃ɲu# | *#pɾə̃mːˌɛːtˈɔ̃ɲə# | *#pɾə̃mːˌɛːtˈɔ̃ɲ# {GOLD: >*} | *#pɾə̃mˌɛːtˈɔ̃ɲ# {GOLD: >*} | *#pɾəmɛtˈɔɲ# {GOLD: >*} | *#pɾəmɛtˈɔj# {GOLD: #pɾɛmtˈɔj#}
1333   | ... | ... | ... | #prˈae̯dɑ# | *#prˈɛdɑ# | ... | ... | ... | ... | ... {GOLD: ...} | ... {GOLD: #pɾˈɛː#} | *#pɾˈɛ# {GOLD: >*} | *#pɾˈɛ# {GOLD: #pɾˈɛ#}
1334   | ... | ... | ... | ... | #pˌarˈɛːlon# | *#pˌarˈɛlon# | *#pərˈɛlon# | *#pəɾˈɛlɔ̃n# | *#pəɾˈɛːlˠə# | *#pəɾˈɛːlˠ# {GOLD: >*} | *#pəɾˈɛːlˠ# {GOLD: >*} | *#pɾˈɛlˠ# {GOLD: >*} | *#pɾˈɛlˠ# {GOLD: #pɾˈɛlˠ#}
1335   | ... | ... | #prˈason# | *#prˈɑson# | *#prˈɑsʊ# | *#prˈɑsu# | *#prˈasu# | *#pɾˈaʃu# | *#pɾˈaːʃə# | *#pɾˈaːʃ# {GOLD: >*} | *#pɾˈaːʃ# {GOLD: >*} | *#pɾˈaʃ# {GOLD: >*} | *#pɾˈaʃ# {GOLD: #pɾˈɛʃ#}
1336   | ... | ... | ... | #prˈae̯dɑ# | *#prˈɛdɑ# | *#prˈɛdɑ# | *#prˈɛða# | *#pɾˈɛða# | *#pɾˈɛða# | *#pɾˈɛðə# {GOLD: >*} | *#pɾˈɛðə# {GOLD: >*} | *#pɾˈɛðə# {GOLD: >*} | *#pɾˈɛðə# {GOLD: #pɾˈɛðə#}
1337   | ... | ... | ... | ... | ... | ... | #prˌiβˈoɲɔ# | *#pɾˌiβˈɔ̃ɲɔ# | *#pɾˌivˈɔ̃ɲə# | *#pɾˌivˈɔ̃ɲ# {GOLD: >*} | *#pɾˌivˈɔ̃ɲ# {GOLD: >*} | *#pɾivˈɔɲ# {GOLD: >*} | *#pɾivˈɔj# {GOLD: #pɾivˈɔj#}
1338   | ... | ... | ... | #prˌae̯ˈiːnioː# | *#prˌɛˈinju# | *#prˌɛˈiɲu# | *#prˌɛˈiɲu# | *#pɾəˈĩːɲu# | *#pɾəˈĩːɲə# | *#pɾˈĩːɲ# {GOLD: >*} | *#pɾˈĩːɲ# {GOLD: >*} | *#pɾˈiɲ# {GOLD: >*} | *#pɾˈij# {GOLD: #pɾˈij#}
1339   | ... | ... | ... | #pˌorrˈiːnɑ# | *#pˌʊrrɪnˈiɑ# | *#pˌurrenˈijɑ# | *#pˌurrɑ̃ɾ̃ˈija# | *#pˌuɾɾə̃ɾ̃ˈija# | *#pˌurːˈija# | *#pˌurˈiː# {GOLD: #purˈĩɲə#} | *#pˌurˈiː# {GOLD: >*} | *#purˈi# {GOLD: >*} | *#purˈi# {GOLD: #pɾˈijə#}
1340   | ... | ... | ... | #ˌɑprˈiːlem# | *#ˌɑprˈilɛ# | *#ˌɑprˈilɛ# | *#prˈilɪ# | *#pɾˈilɪ# | *#pɾˈiːlə# | *#pɾˈiːl# {GOLD: >*} | *#pɾˈiːl# {GOLD: >*} | *#pɾˈil# {GOLD: >*} | *#pɾˈil# {GOLD: #pɾˈilˠ#}
1341   | ... | ... | ... | #prˈiːnkes# | *#prˈinkɛ# | *#prˈinkɛ# | *#prˈincɪ# | *#pɾˈĩncɪ# | *#pɾˈĩncə# | *#pɾˈĩɲɟ# {GOLD: >*} | *#pɾˈĩɲɟ# {GOLD: >*} | *#pɾˈiɲɟ# {GOLD: >*} | *#pɾˈiɲɟ# {GOLD: #pɾˈiɲɟ#}
1342   | ... | ... | ... | ... | ... | ... | ... | ... | #prˈɨskʊ# | *#pɾˈisk# {GOLD: >*} | *#pɾˈisk# {GOLD: >*} | *#pɾˈisk# {GOLD: >*} | *#pɾˈisk# {GOLD: #pɾˈisk#}
1343   | ... | ... | ... | #pˌɑrˈentem# | *#pˌɑrˈɛntɛ# | *#pˌɑrˈɛntɛ# | *#pərˈintɪ# | *#pəɾˈĩntɪ# | *#pəɾˈĩndə# | *#pəɾˈĩnd# {GOLD: >*} | *#pəɾˈĩnd# {GOLD: >*} | *#pɾˈind# {GOLD: >*} | *#pɾˈind# {GOLD: #pɾˈind#}
1344   | ... | ... | ... | ... | #prˈɛvitɛr# | *#prˈevitɛr# | *#prˈevɪtɪr# | *#pɾˈevɪtɪɾ# | *#pɾˈɛtəɾ# | *#pɾˈɛtɾ̩# {GOLD: >*} | *#pɾˈɛtɾ̩# {GOLD: >*} | *#pɾˈɛtɾ̩# {GOLD: >*} | *#pɾˈɛtəɾ# {GOLD: #pɾˈiftəɾ#}
1345   | ... | ... | ... | #prˌoksimˈɑːnioː# | *#prˌɒsɪmˈɒːnju# | *#prˌosemˈoɲu# | *#prˌosɪmˈoɲu# | *#pɾˌɔʃmˈɔ̃ɲu# | *#pɾˌɔʃmˈɔ̃ɲə# | *#pɾˌɔʒmˈɔ̃ɲ# {GOLD: #pɾˌɔʃəmˈɔ̃ɲ#} | *#pɾˌɔʒmˈɔ̃ɲ# {GOLD: >*} | *#pɾɔʒmˈɔɲ# {GOLD: >*} | *#pɾɔʒmˈɔj# {GOLD: #pɾɔʒmˈɔj#}
1346   | ... | ... | ... | ... | ... | ... | #prˌodˈoɲu# | *#pɾˌɔðˈɔ̃ɲu# | *#pɾˌɔðˈɔ̃ɲə# | *#pɾˌɔðˈɔ̃ɲ# {GOLD: >*} | *#pɾˌɔðˈɔ̃ɲ# {GOLD: >*} | *#pɾɔðˈɔɲ# {GOLD: >*} | *#pɾɔðˈɔj# {GOLD: #pɾɔðˈɔj#}
1347   | ... | ... | ... | ... | ... | ... | ... | #prˌɒ̃dˈitɪ# | *#prˌɔ̃dˈitə# | *#pɾˌɔndˈit# {GOLD: >*} | *#pɾˌɔndˈit# {GOLD: >*} | *#pɾɔndˈit# {GOLD: >*} | *#pɾɔndˈit# {GOLD: #pɾɔndˈit#}
1348   | ... | ... | ... | ... | ... | ... | ... | #pˌɒbɾɑtˈimə# | *#pˌɒbɾɑtˈimə# | *#pˌɔbɾatˈim# {GOLD: >*} | *#pˌɔbɾatˈim# {GOLD: >*} | *#pɔbɾatˈim# {GOLD: >*} | *#pɔbɾatˈim# {GOLD: #pɾɔbatˈin#}
1349   | ... | ... | ... | #pˌɑrˈɑːnioː# | *#pˌɑrˈɒːnju# | *#pˌɑrˈoɲu# | *#pərˈoɲu# | *#pəɾˈɔ̃ɲu# | *#pəɾˈɔ̃ɲə# | *#pəɾˈɔ̃ɲ# {GOLD: >*} | *#pəɾˈɔ̃ɲ# {GOLD: >*} | *#pɾˈɔɲ# {GOLD: >*} | *#pɾˈɔj# {GOLD: #pɾˈɔj#}
1350   | ... | ... | ... | #brˈokkɑ# | *#brˈɒkkɑ# | *#brˈokkɑ# | *#brˈokka# | *#bɾˈɔka# | *#bɾˈɔka# | *#bɾˈɔkə# {GOLD: >*} | *#bɾˈɔkə# {GOLD: >*} | *#bɾˈɔkə# {GOLD: >*} | *#bɾˈɔkə# {GOLD: #pɾˈɔkə#}
1351   | ... | ... | ... | #prˈoksimum# | *#prˈɒksɪmʊ# | *#prˈoksemu# | *#prˈoksɪmu# | *#pɾˈɔkʃmu# | *#pɾˈɔːʃmə# | *#pɾˈɔːʒm̩# {GOLD: #pɾˈɔʃəmə#} | *#pɾˈɔːʒm̩# {GOLD: #pɾˈɔʃm̩#} | *#pɾˈɔʒm̩# {GOLD: >*} | *#pɾˈɔʒəm# {GOLD: #pɾˈɔʒəm#}
1352   | ... | ... | ... | #prˌae̯dˈɑːnioː# | *#prˌɛdˈɒːnju# | *#prˌɛdˈoɲu# | *#prˌɛðˈoɲu# | *#pɾəˈɔ̃ːɲu# | *#pɾəˈũo̯ɲə# | *#pɾˈũːo̯ɲ# {GOLD: #pɾˈuo̯j#} | *#pɾˈũːa̯ɲ# {GOLD: >*} | *#pɾˈua̯ɲ# {GOLD: >*} | *#pɾˈua̯j# {GOLD: #pɾˈua̯j#}
1353   | ... | ... | ... | #prˌoːhˌibˈeːnioː# | *#prˌɒːˈiβɒːnju# | *#prˌoˈiβoɲu# | *#prˌoˈiwoɲu# | *#pɾəˈuːə̯̃ɲu# | *#pɾəˈuːõ̯ɲə# | *#pɾˈuːõ̯ɲ# {GOLD: #pɾˈuo̯j#} | *#pɾˈuːã̯ɲ# {GOLD: >*} | *#pɾˈua̯ɲ# {GOLD: >*} | *#pɾˈua̯j# {GOLD: #pɾˈua̯j#}
1354   | ... | ... | ... | ... | ... | ... | #bˌɒɡɑtˈɪjɛ# | *#bˌɑɡətˈɪjɛ# | *#bˌɑɡətˈɪjɛ# | *#bˌaɡətˈi# {GOLD: #bˌɒɡətˈi#} | *#bˌaɡətˈi# {GOLD: >*} | *#baɡətˈi# {GOLD: >*} | *#baktˈi# {GOLD: #baktˈi#}
1355   | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɑtˈitɪ# | *#bˌatˈit# {GOLD: >*} | *#bˌatˈit# {GOLD: >*} | *#batˈit# {GOLD: >*} | *#batˈit# {GOLD: #batˈit#}
1356   | ... | ... | ... | #bˌɑrˈɑtʰrum# | *#bˌɑrˈɑtʰrʊ# | *#bˌɑrˈɑtru# | *#bˌarˈatru# | *#bˌaɾˈatɾu# | *#bˌaɾˈatɾə# | *#bˌaɾˈatɾ̩# {GOLD: >*} | *#bˌaɾˈatɾ̩# {GOLD: >*} | *#baɾˈatɾ̩# {GOLD: >*} | *#baɾˈatəɾ# {GOLD: #balˈadəɾ#}
1357   | ... | ... | ... | ... | ... | ... | #bˌɑrðʊmˈɒʃɪ# | *#bˌɑɾðmˈɒʃɪ# | *#bˌɑɾmˈɒːʃə# | *#bˌaɾmˈɔːʃ# {GOLD: >*} | *#bˌaɾmˈɔːʃ# {GOLD: >*} | *#baɾmˈɔʃ# {GOLD: >*} | *#baɾmˈɔʃ# {GOLD: #baɾmˈaʃ#}
1358   | ... | ... | ... | ... | ... | ... | #bˈɑtjʊ# | *#bˈɑtjə# | *#bˈɑtjə# | *#bˈac# {GOLD: >*} | *#bˈac# {GOLD: >*} | *#bˈac# {GOLD: >*} | *#bˈac# {GOLD: #bˈac#}
1359   | ... | ... | ... | #bˈɑlneɑ# | *#bˈɑlnjɑ# | *#bˈɑlɲɑ# | *#bˈalɲa# | *#bˈalɲa# | *#bˈaɲa# | *#bˈaɲə# {GOLD: >*} | *#bˈaɲə# {GOLD: >*} | *#bˈaɲə# {GOLD: >*} | *#bˈaɲə# {GOLD: #bˈaɲə#}
1360   | ... | ... | ... | #bˈɑlsɑmum# | *#bˈɑlsɑmʊ# | *#bˈɑlsɑmu# | *#bˈalsamu# | *#bˈalʃɐmu# | *#bˈaːlʃɐmə# | *#bˈaːlʃm̩# {GOLD: #bˈalʃm̩#} | *#bˈaːlʃm̩# {GOLD: >*} | *#bˈalt͡ʃm̩# {GOLD: >*} | *#bˈalt͡ʃəm# {GOLD: #bˈalt͡ʃəm#}
1361   | ... | ... | ... | #bˈɑrkɑm# | *#bˈɑrkɑ# | *#bˈɑrkɑ# | *#bˈarka# | *#bˈaɾka# | *#bˈaːɾka# | *#bˈaːɾkə# {GOLD: >*} | *#bˈaːɾkə# {GOLD: >*} | *#bˈaɾkə# {GOLD: >*} | *#bˈaɾkə# {GOLD: #bˈaɾkə#}
1362   | ... | ... | ... | ... | ... | ... | ... | ... | #bˈɑbɑ# | *#bˈabə# {GOLD: >*} | *#bˈabə# {GOLD: >*} | *#bˈabə# {GOLD: >*} | *#bˈabə# {GOLD: #bˈabə#}
1363   | ... | ... | ... | ... | ... | ... | #bˌɒɡˈɑtɑ# | *#bˌɐɡˈɑtɑ# | *#bˌɐɡˈɑtɑ# | *#bˌəɡˈatə# {GOLD: #bˌɒɡˈatə#} | *#bˌəɡˈatə# {GOLD: >*} | *#bəɡˈatə# {GOLD: >*} | *#bəɡˈatə# {GOLD: #bəɡˈatə#}
1364   | ... | ... | ... | #bˌɑttuˈɑːliɑm# | *#bˌɑttwˈɑːʎɑ# | *#bˌɑttwˈɑʎɑ# | *#bˌattˈaʎa# | *#bˌatˈaʎa# | *#bˌatˈaːʎa# | *#bˌatˈaːʎə# {GOLD: #bətˈaʎə#} | *#bˌatˈaːʎə# {GOLD: >*} | *#batˈajə# {GOLD: >*} | *#batˈajə# {GOLD: #bətˈajə#}
1365   | ... | ... | ... | #bˌenediːkˈonioː# | *#bˌɛnɛdikˈɒnju# | *#bˌɛndikˈoɲu# | *#bˌɛndkˈoɲu# | *#bˌɛ̃ndkˈɔ̃ɲu# | *#bˌɛ̃ndkˈɔ̃ɲə# | *#bˌɛ̃nkˈɔ̃ɲ# {GOLD: #b̩ndəkˈɔ̃ɲ#} | *#bˌɛ̃nkˈɔ̃ɲ# {GOLD: #bˌn̩kˈɔ̃ɲ#} | *#bɛnkˈɔɲ# {GOLD: >*} | *#bɛnkˈɔj# {GOLD: #bənkˈɔj#}
1366   | ... | ... | ... | #bˌɑrˈoːnem# | *#bˌɑrˈɒːnɛ# | *#bˌɑrˈonɛ# | *#bˌarˈonɪ# | *#bˌaɾˈɔ̃ɾ̃ɪ# | *#bˌaɾˈũo̯ɾ̃ə# | *#bˌaɾˈũo̯# {GOLD: #bəɾˈuo̯#} | *#bˌaɾˈũa̯# {GOLD: ...} | ... {GOLD: ...} | ... {GOLD: ...}
1367   | ... | ... | ... | ... | ... | ... | ... | ... | #bˌərt͡ʃˈikʊ# | *#bɾ̩t͡ʃˈik# {GOLD: >*} | *#bɾ̩t͡ʃˈik# {GOLD: >*} | *#bɾ̩t͡ʃˈik# {GOLD: >*} | *#bəɾt͡ʃˈik# {GOLD: #bəɾt͡ʃˈik#}
1368   | ... | ... | ... | ... | ... | ... | #brˌæstɪnˈikʊ# | *#bɾˌɑʃtnˈikə# | *#bɾɐʃtnˈikə# | *#bɾ̩ʃnˈik# {GOLD: #bˌɾ̩ʃtnˈik#} | *#bɾ̩ʃnˈik# {GOLD: >*} | *#bɾ̩ʃnˈik# {GOLD: >*} | *#bəɾʃnˈik# {GOLD: #bəɾʃnˈik#}
1369   | ... | ... | ... | ... | ... | ... | #bˌʊrtwˈɑtɪ# | *#bˌʊɾtwˈɑtɪ# | *#bˌʊɾtwˈɑtə# | *#bɾ̩tˈat# {GOLD: >*} | *#bɾ̩tˈat# {GOLD: >*} | *#bɾ̩tˈat# {GOLD: >*} | *#bəɾtˈat# {GOLD: #bəɾtˈat#}
1370   | ... | ... | ... | ... | ... | ... | #bˌærd͡zˈɑnɑ# | *#bəɾzˈɑ̃ɾ̃ɑ# | *#bəɾzˈɑ̃ɾ̃ɑ# | *#bɾ̩zˈʌ̃ɾ̃ə# {GOLD: #bˌɾ̩zˈãɾ̃ə#} | *#bɾ̩zˈə̃ɾ̃ə# {GOLD: >*} | *#bɾ̩zˈəɾə# {GOLD: >*} | *#bəɾzˈəɾə# {GOLD: #bəɾzˈəɾə#}
1371   | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɪrzˈɛʃtɑ# | *#bɾ̩zˈɛʃtə# {GOLD: >*} | *#bɾ̩zˈɛʃtə# {GOLD: >*} | *#bɾ̩zˈɛʃtə# {GOLD: >*} | *#bəɾzˈɛʃtə# {GOLD: #bəɾzˈɛʃtə#}
1372   | ... | ... | ... | #bˌɑttuˈɑːliɑm# | *#bˌɑttwˈɑːʎɑ# | *#bˌɑttwˈɑʎɑ# | *#bˌattˈaʎa# | *#bˌatˈaʎa# | *#bˌatˈaːʎa# | *#bˌatˈaːʎə# {GOLD: >*} | *#bˌatˈaːʎə# {GOLD: >*} | *#batˈajə# {GOLD: >*} | *#batˈajə# {GOLD: #bɛtˈɛjə#}
1373   | ... | ... | ... | ... | ... | ... | ... | ... | #bˌælˈɛβɑ# | *#bˌɛlˈɛvə# {GOLD: >*} | *#bˌɛlˈɛvə# {GOLD: >*} | *#bɛlˈɛvə# {GOLD: >*} | *#bɛlˈɛvə# {GOLD: #bɛlˈɛvə#}
1374   | ... | ... | ... | ... | ... | ... | #bˌɛlbˈit͡sɑ# | *#bˌɛːlbˈit͡sɑ# | *#bˌɛːlbˈiːt͡sɑ# | *#bˌɛːlbˈiːt͡sə# {GOLD: #bˌɛlbˈit͡sə#} | *#bˌɛːlbˈiːt͡sə# {GOLD: >*} | *#bɛlbˈit͡sə# {GOLD: >*} | *#bɛlbˈit͡sə# {GOLD: #bɛlbˈit͡sə#}
1375   | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɛlβˈit͡sɑ# | *#bˌɛlvˈit͡sə# {GOLD: >*} | *#bˌɛlvˈit͡sə# {GOLD: >*} | *#bɛlvˈit͡sə# {GOLD: >*} | *#bɛlvˈit͡sə# {GOLD: #bɛlvˈit͡sə#}
1376   | ... | ... | ... | ... | ... | ... | ... | #bˌæləɡrˈɑt# | *#bˌæɡrˈɑt# | *#bˌɛɡɾˈat# {GOLD: >*} | *#bˌɛɡɾˈat# {GOLD: >*} | *#bɛɡɾˈat# {GOLD: >*} | *#bɛɡɾˈat# {GOLD: #bɛɾˈat#}
1377   | ... | ... | ... | ... | ... | ... | ... | ... | #bˈælʊkɑ# | *#bˈɛʎkə# {GOLD: >*} | *#bˈɛʎkə# {GOLD: >*} | *#bˈɛjkə# {GOLD: >*} | *#bˈɛjkə# {GOLD: #bˈɛjkə#}
1378   | ... | ... | ... | ... | ... | ... | ... | ... | #bˈælʊ# | *#bˈɛl# {GOLD: >*} | *#bˈɛl# {GOLD: >*} | *#bˈɛl# {GOLD: >*} | *#bˈɛl# {GOLD: #bˈɛl#}
1379   | ... | ... | ... | ... | ... | ... | ... | ... | #bˈælit͡sɑ# | *#bˈɛlt͡sə# {GOLD: >*} | *#bˈɛlt͡sə# {GOLD: >*} | *#bˈɛlt͡sə# {GOLD: >*} | *#bˈɛlt͡sə# {GOLD: #bˈɛlt͡sə#}
1380   | ... | ... | ... | ... | ... | ... | #ˌɒbʊwˈɪrtkʊ# | *#bwˈɪɾtkə# | *#bwˈɪːɾtkə# | *#bˈɛɾk# {GOLD: >*} | *#bˈɛɾk# {GOLD: >*} | *#bˈɛɾk# {GOLD: >*} | *#bˈɛɾk# {GOLD: #bˈɛɾk#}
1381   | ... | ... | ... | #bˌiːnˈɑːrium# | *#bˌinjˈɒːrjʊ# | *#bˌiɲˈorju# | *#bˌiɲˈoru# | *#bˌĩːɲˈɔɾu# | *#bˌĩːɲˈaːɾə# | *#bˌĩːɲˈaːɾ# {GOLD: >*} | *#bˌĩːɲˈaːɾ# {GOLD: >*} | *#biɲˈaɾ# {GOLD: >*} | *#biɲˈaɾ# {GOLD: #biɲˈaɾ#}
1382   | ... | ... | ... | #bˌistˈɑːliɑ# | *#bˌɪstˈɑːʎɑ# | *#bˌestˈɑʎɑ# | *#bɪstˈaʎa# | *#bˌiːʃtˈaʎa# | *#bˌiːʃtˈaːʎa# | *#bˌiːʃtˈaːʎə# {GOLD: >*} | *#bˌiːʃtˈaːʎə# {GOLD: >*} | *#biʃtˈajə# {GOLD: >*} | *#biʃtˈajə# {GOLD: #biʃtˈajə#}
1383   | ... | ... | ... | ... | ... | ... | #bˌæsɪnˈit͡sɑ# | *#bˌiːʃnˈit͡sɑ# | *#bˌiːʃnˈiːt͡sɑ# | *#bˌiːʃnˈiːt͡sə# {GOLD: >*} | *#bˌiːʃnˈiːt͡sə# {GOLD: >*} | *#biʃnˈit͡sə# {GOLD: >*} | *#biʃnˈit͡sə# {GOLD: #biʃnˈit͡sə#}
1384   | ... | ... | ... | ... | ... | ... | ... | #bˌɛsˈædɑ# | *#bˌɛsˈædɑ# | *#bˌɛsˈɛdə# {GOLD: #bisˈɛdə#} | *#bˌɛsˈɛdə# {GOLD: >*} | *#bɛsˈɛdə# {GOLD: >*} | *#bɛsˈɛdə# {GOLD: #bisˈɛdə#}
1385   | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɨstrˈit͡sɑ# | *#bˌistɾˈit͡sə# {GOLD: >*} | *#bˌistɾˈit͡sə# {GOLD: >*} | *#bistɾˈit͡sə# {GOLD: >*} | *#bistɾˈit͡sə# {GOLD: #bistɾˈit͡sə#}
1386   | ... | ... | ... | #bˈeːstiɑm# | *#bˈeːst͡ʃjɑ# | *#bˈest͡ʃjɑ# | *#bˈist͡ʃa# | *#bˈiʃa# | *#bˈiːʃa# | *#bˈiːʃə# {GOLD: >*} | *#bˈiːʃə# {GOLD: >*} | *#bˈiʃə# {GOLD: >*} | *#bˈiʃə# {GOLD: #bˈiʃə#}
1387   | ... | ... | ... | ... | ... | ... | #bˈit͡ʃɪkʊ# | *#bˈisɪkə# | *#bˈiːskə# | *#bˈiːsk# {GOLD: #bˈisk#} | *#bˈiːsk# {GOLD: >*} | *#bˈisk# {GOLD: >*} | *#bˈisk# {GOLD: #bˈisk#}
1388   | ... | ... | ... | ... | ... | ... | ... | ... | #bˈɨstrʊ# | *#bˈistɾ̩# {GOLD: >*} | *#bˈistɾ̩# {GOLD: >*} | *#bˈistɾ̩# {GOLD: >*} | *#bˈistəɾ# {GOLD: #bˈistəɾ#}
1389   | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɒɡˈɒβɑ# | *#bˌɔɡˈɔvə# {GOLD: >*} | *#bˌɔɡˈɔvə# {GOLD: >*} | *#bɔɡˈɔvə# {GOLD: >*} | *#bɔɡˈɔvə# {GOLD: #bɔɡˈɔvə#}
1390   | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɒrˈikɑ# | *#bˌɔɾˈikə# {GOLD: >*} | *#bˌɔɾˈikə# {GOLD: >*} | *#bɔɾˈikə# {GOLD: >*} | *#bɔɾˈikə# {GOLD: #bɔɾˈiɡə#}
1391   | ... | ... | ... | #bˈolɑ# | *#bˈɒlɑ# | *#bˈolɑ# | *#bˈola# | *#bˈɔla# | *#bˈɔːlˠa# | *#bˈɔːlˠə# {GOLD: >*} | *#bˈɔːlˠə# {GOLD: >*} | *#bˈɔlˠə# {GOLD: >*} | *#bˈɔlˠə# {GOLD: #bˈɔlˠə#}
1392   | ... | ... | ... | ... | ... | ... | ... | ... | #bˈɒlɪbɑ# | *#bˈɔlbə# {GOLD: >*} | *#bˈɔlbə# {GOLD: >*} | *#bˈɔlbə# {GOLD: >*} | *#bˈɔlbə# {GOLD: #bˈɔlbə#}
1393   | ... | ... | ... | ... | ... | ... | #bˌɯwɒlˈit͡sɑ# | *#bˌuə̯lˈit͡sɑ# | *#bˌuo̯lˠˈiːt͡sɑ# | *#bˌuo̯lˠˈiːt͡sə# {GOLD: #bˌuo̯lˠˈit͡sə#} | *#bˌua̯lˠˈiːt͡sə# {GOLD: >*} | *#bua̯lˠˈit͡sə# {GOLD: >*} | *#bua̯lˠˈit͡sə# {GOLD: #bua̯lˠˈit͡sə#}
1394   | ... | ... | ... | ... | ... | ... | #bˌʊrlˈɒɡʊ# | *#bˌʊɾlˈɒɡə# | *#bˌʊɾlˈɒɡə# | *#bˌulˈɔɡ# {GOLD: >*} | *#bˌulˈɔɡ# {GOLD: >*} | *#bulˈɔɡ# {GOLD: >*} | *#bulˈɔɡ# {GOLD: #bulˠˈɔɡ#}
